DeptId,ZipCode,NumberOfStations,ActivePersonnel
24397,01376,1,22
24398,76528,1,10
24399,36571,3,19
24400,73950,2,20
24401,87010,3,15
24402,72384,1,13
24403,72015,3,20
24404,15145,1,29
24405,78028,1,14
24406,53511,1,26
24407,54889,1,35
24408,58575,1,32
24409,45036,3,40
24410,57477,1,24
24411,86023,1,20
24412,35401,11,231
24413,17982,1,35
24414,61607,1,4
24415,49749,1,32
24416,61953,2,30
24417,37745,1,20
24418,35674,1,30
24419,65082,1,0
24420,74525,1,14
24421,36083,1,22
24422,49688,1,20
24423,73089,2,24
24424,58488,1,25
24425,38963,1,12
24426,10987,3,127
24427,95383,1,25
24428,46988,1,17
24429,92277,2,42
24430,59754,1,25
24431,73001,1,26
24432,30471,1,25
24433,24132,1,20
24434,14086,1,55
24435,83301,4,45
24436,35563,1,21
24437,72039,1,12
24438,56089,1,16
24439,49965,1,12
24440,56566,1,14
24441,53181,1,46
24442,03595,1,22
24443,83544,1,15
24444,29340,1,8
24445,45617,1,28
24446,19520,1,50
24447,56584,1,24
24448,99576,1,8
24449,44087,2,50
24450,98856,1,18
24451,55616,1,23
24452,54241,1,24
24453,99712,1,29
24454,31328,1,30
24455,26259,2,24
24456,29365,4,50
24457,97063,1,8
24458,75979,1,18
24459,75702,11,156
24460,56178,1,33
24461,25313,1,28
24462,18971,1,42
24463,39667,1,30
24464,78391,1,10
24465,32403,4,82
24466,57066,1,25
24467,01879,3,40
24468,01264,1,30
24469,27295,1,30
24470,30673,1,15
24471,65464,1,12
24472,14891,1,20
24473,88065,5,90
24474,72386,1,20
24475,27925,6,64
24476,14225,1,43
24477,42002,1,55
24478,99133,1,5
24479,08204,1,17
24480,48750,1,24
24481,96093,7,32
24482,46402,2,65
24483,97146,1,40
24484,95817,1,10
24485,90095,1,7
24486,83454,1,18
24487,95064,1,17
24488,68063,1,22
24489,78640,1,12
24490,44683,1,25
24491,82931,7,138
24492,82937,1,25
24493,84078,5,95
24494,95482,3,40
24495,95482,3,40
24496,27205,3,32
24497,56585,1,22
24498,62992,1,18
24499,72170,1,15
24500,12401,2,85
24501,18850,1,25
24502,14513,1,31
24503,94553,1,57
24504,68669,1,20
24505,97838,1,15
24506,97838,5,65
24507,32784,1,15
24508,97882,2,15
24509,97801,1,33
24510,71833,1,8
24511,29378,1,35
24512,13849,1,40
24513,31091,2,15
24514,13491,1,19
24515,48137,1,24
24516,68454,1,30
24517,28906,1,25
24518,99684,1,8
24519,99685,2,34
24520,54124,1,22
24521,05489,2,35
24522,58576,1,29
24523,51576,1,27
24524,35633,1,40
24525,37692,1,13
24526,84119,23,571
24527,54446,1,28
24528,21224,2,28
24529,07735,4,60
24530,21791,1,42
24531,13760,2,45
24532,53962,1,15
24533,38683,2,23
24534,94587,4,49
24535,49094,1,19
24536,45390,1,21
24537,38261,2,30
24538,30291,3,58
24539,73090,2,17
24540,47390,1,32
24541,16438,1,30
24542,47640,1,23
24543,30512,12,95
24544,32054,5,25
24545,17845,1,25
24546,88415,2,17
24547,27284,1,30
24548,17033,2,35
24549,97883,1,25
24550,17315,1,30
24551,14224,1,42
24552,08515,1,29
24553,17345,1,25
24554,19533,1,30
24555,19363,1,53
24556,17013,1,22
24557,19507,1,32
24558,29379,1,56
24559,39365,1,30
24560,02880,8,150
24561,63084,3,29
24562,41091,2,47
24563,47848,2,25
24564,04862,1,25
24565,46393,2,40
24566,98903,1,24
24567,53182,1,32
24568,35175,1,22
24569,36467,1,15
24570,35085,2,31
24571,28689,1,39
24572,76639,1,5
24573,72165,2,29
24574,14563,2,50
24575,36862,2,26
24576,17003,1,41
24577,28167,1,19
24578,19020,1,40
24579,30669,1,24
24580,28056,1,32
24581,27910,1,18
24582,13034,1,28
24583,36089,1,12
24584,64494,1,18
24585,45881,1,19
24586,15856,1,35
24587,45245,6,60
24588,43045,1,25
24589,50074,1,10
24590,45601,3,75
24591,64476,1,10
24592,17889,1,24
24593,45652,1,32
24594,46725,1,25
24595,45868,1,25
24596,45065,1,31
24597,12585,2,60
24598,75189,1,21
24599,74871,1,10
24600,36853,2,20
24601,06076,1,20
24602,50258,1,7
24603,28146,1,31
24604,24983,2,21
24605,68455,1,20
24606,28168,2,40
24607,70723,2,33
24608,11553,4,130
24609,46791,1,20
24610,43910,1,30
24611,42461,1,15
24612,44685,1,34
24613,99179,1,15
24614,36786,1,15
24615,63565,1,20
24616,10988,1,46
24617,16001,1,35
24618,45888,1,28
24619,62033,3,56
24620,21666,1,60
24621,07720,1,20
24622,54002,3,86
24623,17044,1,30
24624,18801,1,65
24625,17350,4,110
24626,74578,1,15
24627,83705,84,658
24628,21701,2,107
24629,15035,1,25
24630,37745,1,22
24631,29720,1,10
24632,03773,1,10
24633,71635,1,16
24634,04988,1,28
24635,15239,1,35
24636,17774,1,15
24637,78148,1,20
24638,63130,2,49
24639,99775,2,53
24640,44118,1,29
24641,92521,1,3
24642,95616,1,55
24643,06268,2,50
24644,06030,1,19
24645,46556,1,46
24646,60484,2,20
24647,75205,1,35
24648,58789,1,35
24649,19015,1,20
24650,46989,1,20
24651,68981,1,18
24652,17055,1,30
24653,43220,2,59
24654,17801,1,25
24655,18972,1,75
24656,15068,1,35
24657,33924,1,51
24658,24070,1,10
24659,19082,5,82
24660,83686,1,20
24661,08302,1,10
24662,08313,1,21
24663,08302,1,25
24664,17241,1,30
24665,18074,1,15
24666,07421,1,40
24667,19446,1,60
24668,28715,2,29
24669,81040,2,20
24670,12987,1,25
24671,22507,2,45
24672,25845,1,32
24673,17540,1,70
24674,18977,2,25
24675,97413,2,15
24676,23180,1,24
24677,88049,2,18
24678,14092,1,35
24679,18064,1,30
24680,81122,8,43
24681,41555,1,15
24682,19464,1,15
24683,07458,1,40
24684,15241,2,53
24685,18958,1,40
24686,43351,1,36
24687,18034,2,38
24688,45638,1,20
24689,26866,1,20
24690,25235,1,22
24691,71726,1,18
24692,59935,1,12
24693,15905,1,20
24694,20185,1,15
24695,56384,1,20
24696,01568,1,27
24697,42784,1,25
24698,82730,1,25
24699,71480,2,7
24700,61801,4,63
24701,43078,1,23
24702,65767,2,16
24703,21704,1,50
24704,52345,1,24
24705,50323,3,67
24706,36480,1,18
24707,62376,1,15
24708,08640,2,35
24709,48647,1,3
24710,68933,1,12
24711,21402,0,0
24712,06349,2,54
24713,80840,4,80
24714,96786,1,13
24715,27909,1,23
24716,99619,1,32
24717,95364,4,38
24718,95573,2,39
24719,33922,1,10
24720,49967,1,34
24721,84660,1,80
24722,51060,1,22
24723,81334,1,13
24724,87749,1,5
24725,61373,1,27
24726,13501,6,132
24727,48317,1,32
24728,67584,1,25
24729,47130,3,40
24730,16362,2,26
24731,39175,2,32
24732,57067,1,16
24733,78884,1,19
24734,30473,1,10
24735,78801,2,39
24736,95037,3,15
24737,27371,1,26
24738,01569,3,30
24739,16001,1,13
24740,95688,5,94
24741,95688,4,73
24742,70090,4,40
24743,55127,2,45
24744,39176,1,12
24745,81657,3,35
24746,51465,1,19
24747,12584,2,65
24748,78840,5,56
24749,12184,1,30
24750,54245,1,30
24751,28690,1,26
24752,99686,3,25
24753,97918,1,24
24754,57788,1,30
24755,69201,1,50
24756,94510,3,58
24757,90744,2,126
24758,10595,2,75
24759,62891,1,18
24760,59486,1,24
24761,86046,1,9
24762,94592,8,79
24763,35774,1,16
24764,67147,1,26
24765,92082,2,28
24766,17858,1,36
24767,58072,1,40
24768,44280,1,45
24769,10989,1,65
24770,42701,1,28
24771,12185,1,18
24772,44264,2,30
24773,94972,1,7
24774,19481,1,41
24775,36701,2,20
24776,26060,1,20
24777,38873,1,12
24778,26294,2,27
24779,28739,3,50
24780,35745,1,14
24781,15063,1,35
24782,76689,1,38
24783,83716,2,10
24784,63088,2,39
24785,98002,5,109
24786,57068,1,28
24787,72682,4,22
24788,11582,5,255
24789,68064,1,36
24790,17821,1,20
24791,45648,1,30
24792,17983,1,26
24793,44125,1,33
24794,72404,2,15
24795,76272,1,15
24796,71675,2,15
24797,25502,1,24
24798,26554,1,31
24799,35766,1,12
24800,24246,1,17
24801,28901,3,40
24802,74764,1,16
24803,28645,1,35
24804,62295,1,28
24805,89438,1,20
24806,14841,1,25
24807,32580,1,33
24808,46383,3,73
24809,68065,1,22
24810,67051,2,18
24811,75495,1,9
24812,72956,4,45
24813,04785,2,34
24814,48111,2,22
24815,47853,2,25
24816,46991,1,20
24817,63965,1,20
24818,54979,1,30
24819,75790,1,30
24820,52346,1,25
24821,13339,1,25
24822,50261,1,28
24823,77482,1,8
24824,38877,1,28
24825,25206,1,23
24826,45891,1,24
24827,50262,1,9
24828,75754,1,10
24829,73705,1,62
24830,27536,2,31
24831,35490,2,18
24832,35490,2,23
24833,41179,2,36
24834,39565,3,36
24835,41339,1,19
24836,98661,10,178
24837,63382,1,19
24838,62471,1,32
24839,45377,2,58
24840,28587,1,22
24841,93437,6,120
24842,54130,1,33
24843,28312,2,43
24844,49795,1,17
24845,15690,1,70
24846,78885,1,9
24847,71937,1,20
24848,87326,1,14
24849,37181,1,18
24850,45890,2,28
24851,28366,1,25
24852,72387,1,15
24853,74820,1,14
24854,15009,1,25
24855,38878,1,15
24856,14541,1,18
24857,61375,3,30
24858,14850,1,25
24859,29944,1,16
24860,14167,1,30
24861,76228,1,15
24862,04962,2,22
24863,48768,1,19
24864,59487,3,45
24865,04401,1,23
24866,57270,1,28
24867,82070,1,22
24868,47987,1,19
24869,79092,1,13
24870,87062,1,14
24871,87582,1,21
24872,73491,1,20
24873,58790,1,35
24874,58790,1,35
24875,72010,1,18
24876,69168,1,9
24877,16440,1,30
24878,62090,1,9
24879,34285,3,67
24880,48449,1,25
24881,08406,2,45
24882,93003,6,73
24883,93010,31,402
24884,50482,1,21
24885,76084,1,14
24886,36091,1,25
24887,86326,5,39
24888,68783,1,32
24889,74018,1,26
24890,68457,1,24
24891,12110,1,27
24892,25649,1,18
24893,08093,1,25
24894,62994,1,15
24895,44089,3,36
24896,55790,1,13
24897,44089,1,24
24898,57069,2,42
24899,61484,1,26
24900,49096,1,14
24901,84078,2,26
24902,56481,1,22
24903,56090,1,17
24904,13477,1,32
24905,16335,1,29
24906,32462,1,18
24907,35592,1,20
24908,84080,2,9
24909,05354,1,21
24910,85940,2,21
24911,76384,2,36
24912,70634,1,9
24913,71446,1,12
24914,07462,1,52
24915,16335,1,38
24916,45694,2,17
24917,47282,1,25
24918,53103,3,54
24919,97064,1,31
24920,13478,2,53
24921,58490,1,20
24922,53593,1,39
24923,45378,1,10
24924,58490,1,15
24925,24482,1,33
24926,07044,2,60
24927,15147,1,16
24928,60479,2,18
24929,10596,1,85
24930,65084,1,23
24931,45380,1,27
24932,40383,3,43
24933,62378,1,18
24934,65084,2,34
24935,14168,1,32
24936,15132,1,23
24937,47042,1,22
24938,05079,1,15
24939,54489,1,33
24940,56292,1,18
24941,13850,4,125
24942,35216,5,102
24943,57574,1,30
24944,82243,2,25
24945,14424,1,16
24946,11768,1,15
24947,45601,1,15
24948,74962,1,20
24949,57070,1,30
24950,65580,1,25
24951,73859,1,16
24952,39180,7,105
24953,80860,1,15
24954,14564,1,30
24955,52347,1,25
24956,59875,2,35
24957,77904,2,31
24958,23974,1,55
24959,67671,1,18
24960,77901,7,130
24961,55386,1,30
24962,61485,1,20
24963,92393,4,85
24964,13033,1,22
24965,12884,1,30
24966,99645,1,12
24967,71373,2,26
24968,91901,1,30
24969,62995,1,30
24970,13308,1,20
24971,44473,1,23
24972,65582,2,26
24973,57271,1,25
24974,49751,1,9
24975,47170,1,18
24976,21869,1,32
24977,31092,1,30
24978,26105,1,27
24979,27040,2,43
24980,79606,1,17
24981,18064,1,45
24982,11021,120,57
24983,14224,1,40
24984,17257,1,35
24985,15133,1,50
24986,21727,1,55
24987,18837,1,30
24988,79088,1,12
24989,47512,1,19
24990,64640,1,13
24991,81087,1,5
24992,61956,1,22
24993,62223,1,20
24994,60181,3,26
24995,77024,1,42
24996,14709,1,80
24997,87068,1,20
24998,10511,1,35
24999,53010,1,45
25000,71227,1,22
25001,12183,1,16
25002,10931,1,35
25003,54313,2,50
25004,14217,1,57
25005,10950,1,45
25006,60048,3,42
25007,53048,1,31
25008,54401,1,25
25009,13104,2,27
25010,70761,1,26
25011,45873,1,30
25012,62984,1,10
25013,14130,1,45
25014,54966,1,25
25015,77469,1,17
25016,54467,2,47
25017,54161,2,26
25018,53075,1,44
25019,87830,3,12
25020,43556,1,22
25021,43558,1,42
25022,87059,1,26
25023,53964,1,26
25024,71764,1,17
25025,32163,8,131
25026,56385,1,26
25027,08251,1,47
25028,70586,2,80
25029,50864,1,28
25030,72173,1,15
25031,72173,2,38
25032,39301,1,22
25033,04863,1,20
25034,47591,4,38
25035,47591,4,58
25036,08088,1,37
25037,50594,1,18
25038,35178,1,17
25039,41386,1,15
25040,40175,2,33
25041,35058,3,44
25042,29685,1,25
25043,52348,1,18
25044,74301,1,42
25045,52349,1,28
25046,45686,1,18
25047,70668,2,22
25048,15961,1,25
25049,42051,2,19
25050,37394,2,24
25051,72583,1,13
25052,54664,1,24
25053,43147,3,67
25054,21227,1,97
25055,41774,1,23
25056,62690,2,32
25057,13045,1,60
25058,66870,1,8
25059,24598,1,25
25060,23150,1,45
25061,23456,19,447
25062,59755,1,10
25063,55792,1,34
25064,35023,1,21
25065,62691,1,22
25066,19564,1,20
25067,54665,1,36
25068,93292,7,76
25069,12148,3,64
25070,92084,6,84
25071,10590,0,40
25072,74432,3,22
25073,57576,1,18
25074,76887,1,21
25075,16156,1,25
25076,78641,1,29
25077,52077,1,18
25078,57071,1,28
25079,57072,1,22
25080,54618,1,10
25081,08210,2,42
25082,21915,2,56
25083,17069,1,12
25084,21740,1,75
25085,17751,1,12
25086,13476,1,30
25087,13486,1,28
25088,31716,1,28
25089,06712,1,61
25090,21221,1,25
25091,44643,1,24
25092,19709,2,111
25093,18512,1,25
25094,06384,1,46
25095,32720,23,249
25096,29472,1,11
25097,24084,1,31
25098,80861,1,20
25099,37885,2,20
25100,08043,2,43
25101,12186,1,46
25102,77374,1,22
25103,05478,1,51
25104,41274,1,35
25105,72389,1,14
25106,46992,2,32
25107,61938,1,20
25108,47906,2,42
25109,56293,1,44
25110,66431,1,22
25111,66423,2,27
25112,66401,1,12
25113,66526,2,17
25114,66547,1,10
25115,66834,1,15
25116,72175,2,14
25117,28420,1,27
25118,23480,1,25
25119,28169,1,30
25120,76701,14,200
25121,68460,1,20
25122,40385,1,38
25123,55387,1,36
25124,13694,1,40
25125,40076,1,19
25126,28395,1,32
25127,62448,1,30
25128,29615,3,56
25129,74723,1,10
25130,56482,2,21
25131,52169,1,18
25132,28170,1,43
25133,26590,1,12
25134,47638,1,17
25135,11792,2,75
25136,44281,2,52
25137,78959,1,20
25138,36585,1,12
25139,29164,1,10
25140,80759,1,12
25141,54177,1,21
25142,57380,1,25
25143,87752,1,19
25144,74467,2,25
25145,19376,1,40
25146,98647,1,20
25147,98612,2,28
25148,68066,1,44
25149,58075,2,45
25150,96738,1,7
25151,74468,1,16
25152,56387,1,17
25153,05673,1,22
25154,46573,1,25
25155,27587,5,137
25156,75501,1,19
25157,27591,1,56
25158,01880,2,55
25159,03872,3,33
25160,67432,3,25
25161,68784,1,24
25162,23888,1,30
25163,35755,1,11
25164,44889,1,30
25165,57073,1,26
25166,32327,11,49
25167,52773,1,26
25168,58018,2,32
25169,12586,2,65
25170,05873,1,20
25171,37377,2,30
25172,37876,1,26
25173,53093,1,30
25174,71770,1,25
25175,04915,1,14
25176,04572,1,21
25177,56091,1,25
25178,20602,3,300
25179,72958,1,18
25180,46182,1,25
25181,72958,2,24
25182,07463,2,45
25183,14169,1,38
25184,84667,1,8
25185,58281,1,15
25186,01081,1,23
25187,04280,1,28
25188,53183,1,28
25189,58282,1,50
25190,29691,1,34
25191,43844,1,42
25192,30642,2,15
25193,30707,19,144
25194,71861,1,16
25195,14468,1,30
25196,52352,1,35
25197,49534,3,42
25198,86303,1,25
25199,89415,1,10
25200,29670,1,25
25201,89427,1,10
25202,16841,0,42
25203,74872,1,15
25204,24459,1,16
25205,21793,1,50
25206,26447,1,20
25207,23177,1,35
25208,46574,1,20
25209,27051,3,62
25210,49459,1,16
25211,71754,1,8
25212,07719,2,20
25213,51466,1,24
25214,07719,2,36
25215,57790,2,24
25216,76957,1,20
25217,99362,6,75
25218,99323,4,30
25219,67758,1,20
25220,57272,1,19
25221,29596,4,35
25222,69169,2,21
25223,14809,1,38
25224,71836,1,17
25225,26448,1,25
25226,36426,1,0
25227,16876,1,20
25228,27107,1,45
25229,48390,1,24
25230,77484,1,28
25231,51365,2,21
25232,06492,5,140
25233,05742,1,10
25234,05773,2,20
25235,14551,1,50
25236,07057,4,85
25237,77485,1,21
25238,12589,1,50
25239,97885,1,15
25240,38680,2,33
25241,02859,1,10
25242,27052,1,33
25243,51577,1,34
25244,66780,1,12
25245,61376,1,35
25246,56180,1,20
25247,65770,4,20
25248,35990,1,22
25249,39189,1,12
25250,35555,1,12
25251,72476,3,22
25252,76690,1,15
25253,47968,1,31
25254,02081,3,47
25255,03608,1,50
25256,81090,1,16
25257,91505,2,16
25258,20307,2,57
25259,35055,1,15
25260,73572,1,18
25261,39145,2,30
25262,56097,1,17
25263,39478,2,12
25264,02452,6,173
25265,04605,1,15
25266,68067,1,17
25267,31333,1,18
25268,46994,1,24
25269,32435,15,118
25270,30656,11,99
25271,13856,1,80
25272,41094,2,46
25273,25286,1,20
25274,62894,1,20
25275,14568,1,54
25276,53184,1,24
25277,66547,1,33
25278,97063,2,16
25279,13163,1,40
25280,82336,1,9
25281,07712,2,48
25282,55983,1,28
25283,07465,2,60
25284,56294,1,20
25285,74083,1,12
25286,07461,2,70
25287,11793,5,230
25288,73461,1,7
25289,98951,1,22
25290,61777,1,19
25291,52501,1,25
25292,52653,1,30
25293,63966,2,15
25294,12590,2,55
25295,24892,1,24
25296,55793,1,17
25297,71429,10,105
25298,70646,3,24
25299,71220,2,20
25300,71266,3,17
25301,70661,5,25
25302,70585,4,48
25303,71247,2,14
25304,70615,3,14
25305,71229,1,10
25306,71234,4,46
25307,71251,6,44
25308,70611,5,31
25309,71232,4,15
25310,71237,3,5
25311,70668,3,50
25312,70633,5,30
25313,47382,1,25
25314,43111,1,19
25315,71270,6,36
25316,39452,1,25
25317,36922,1,5
25318,63879,1,24
25319,05355,1,25
25320,74576,1,6
25321,31503,10,90
25322,01082,1,38
25323,29692,1,15
25324,62998,1,10
25325,02571,4,68
25326,06088,2,30
25327,08758,1,30
25328,41267,1,40
25329,78074,1,20
25330,72478,1,12
25331,18974,3,50
25332,28909,1,26
25333,91522,1,19
25334,57479,1,25
25335,74469,1,28
25336,03278,1,33
25337,31093,7,122
25338,13164,2,38
25339,73122,1,20
25340,44483,1,60
25341,22630,9,103
25342,30828,6,24
25343,61087,1,35
25344,02885,6,176
25345,01083,2,34
25346,48089,6,128
25347,71671,2,34
25348,08005,1,25
25349,46628,2,35
25350,46219,5,105
25351,44430,3,41
25352,07059,4,75
25353,18837,1,50
25354,45750,2,32
25355,06754,1,62
25356,05674,2,23
25357,03279,1,16
25358,73526,1,17
25359,46792,1,25
25360,56762,1,24
25361,77664,1,25
25362,62573,1,23
25363,12885,1,36
25364,64093,2,39
25365,44128,2,29
25366,28693,1,28
25367,97146,2,37
25368,63383,4,34
25369,27589,1,24
25370,20186,1,84
25371,60555,1,44
25372,18976,2,35
25373,35180,1,50
25374,35006,1,31
25375,17777,2,35
25376,18706,1,15
25377,36089,1,20
25378,37663,1,37
25379,46580,3,57
25380,28398,1,35
25381,14569,1,45
25382,41095,1,40
25383,37887,1,17
25384,01378,2,13
25385,02886,1,213
25386,10990,3,100
25387,58381,1,10
25388,18929,1,60
25389,44629,1,19
25390,84032,5,46
25391,93280,1,14
25392,54890,1,20
25393,56093,1,35
25394,04786,1,20
25395,54891,1,24
25396,58577,1,48
25397,61570,1,20
25398,58577,1,48
25399,65772,2,16
25400,79019,1,8
25401,37888,1,21
25402,07882,1,40
25403,26181,1,19
25404,15301,2,21
25405,84780,3,41
25406,66968,1,16
25407,74006,2,16
25408,21740,1,88
25409,84770,1,3
25410,66945,1,20
25411,66962,1,12
25412,66968,1,17
25413,24202,1,23
25414,66933,1,18
25415,66958,1,14
25416,66943,1,32
25417,66944,1,13
25418,43160,1,30
25419,26237,2,15
25420,08075,1,20
25421,17055,1,49
25422,95986,1,6
25423,61571,1,38
25424,54246,1,26
25425,03280,2,28
25426,30673,1,61
25427,47501,2,17
25428,63090,5,70
25429,01223,1,6
25430,43701,1,16
25431,19428,1,36
25432,26041,1,40
25433,70426,2,12
25434,70438,2,25
25435,70426,2,20
25436,70450,3,58
25437,70438,3,30
25438,70427,6,58
25439,62204,1,22
25440,99164,1,23
25441,84405,1,16
25442,45153,1,25
25443,46151,1,23
25444,48094,3,33
25445,44903,1,34
25446,45458,5,101
25447,46240,5,180
25448,43611,1,25
25449,08080,6,146
25450,15613,1,41
25451,17810,1,25
25452,18013,1,25
25453,47501,2,26
25454,45663,1,30
25455,46383,1,36
25456,44601,1,30
25457,46952,1,21
25458,15012,1,37
25459,43138,2,16
25460,46725,1,18
25461,07676,1,49
25462,16210,2,50
25463,44699,1,16
25464,43565,1,24
25465,16326,1,32
25466,46534,1,16
25467,46818,1,35
25468,07882,1,40
25469,44804,2,25
25470,47924,1,33
25471,43016,4,132
25472,46123,4,65
25473,22747,1,25
25474,52353,1,40
25475,41056,1,22
25476,77880,1,19
25477,73093,1,14
25478,05675,1,23
25479,06794,1,20
25480,20009,33,1300
25481,41096,1,20
25482,10992,1,88
25483,17884,1,25
25484,89704,1,12
25485,98671,1,29
25486,51061,1,16
25487,75692,2,40
25488,65773,1,13
25489,12592,1,37
25490,57791,1,29
25491,88220,1,28
25492,76148,1,21
25493,37694,2,15
25494,02891,1,38
25495,07069,2,35
25496,38965,1,23
25497,42085,1,25
25498,76958,1,6
25499,72434,1,12
25500,85541,4,5
25501,21904,3,70
25502,06776,2,75
25503,04030,2,54
25504,05676,2,53
25505,06702,9,250
25506,04088,1,40
25507,12188,3,45
25508,06385,6,105
25509,08004,1,50
25510,05848,1,20
25511,46793,1,18
25512,62298,1,32
25513,53594,1,36
25514,13165,1,40
25515,50703,6,106
25516,95212,2,18
25517,45766,1,22
25518,35677,3,50
25519,68069,1,60
25520,60556,1,30
25521,71375,1,33
25522,49969,1,16
25523,13601,3,67
25524,06795,2,90
25525,13601,3,72
25526,53094,1,30
25527,55388,1,23
25528,57201,2,36
25529,48435,1,16
25530,45786,1,23
25531,37184,1,21
25532,56096,1,24
25533,43566,1,20
25534,66548,1,21
25535,04901,1,49
25536,03215,1,22
25537,13480,1,56
25538,17776,1,15
25539,12189,1,13
25540,12189,1,25
25541,49098,1,24
25542,77320,1,12
25543,58854,1,25
25544,27537,1,18
25545,55389,1,25
25546,14891,1,45
25547,73772,2,21
25548,87753,2,14
25549,60970,2,33
25550,71674,2,13
25551,74963,1,12
25552,56295,1,15
25553,62473,1,36
25554,38611,1,17
25555,95019,2,34
25556,74964,1,12
25557,41348,1,24
25558,16442,2,40
25559,35131,2,19
25560,57273,1,22
25561,53021,1,19
25562,52171,1,18
25563,60084,3,72
25564,50263,1,40
25565,60085,5,115
25566,73773,1,20
25567,52172,1,34
25568,54622,1,28
25569,53597,1,39
25570,69045,1,25
25571,54981,1,34
25572,53963,1,14
25573,53963,1,30
25574,73573,1,22
25575,68786,1,25
25576,54177,1,24
25577,43567,2,26
25578,54982,1,36
25579,53213,3,111
25580,53826,1,20
25581,47989,1,20
25582,39576,2,26
25583,14892,1,42
25584,37185,2,22
25585,50677,1,34
25586,55390,1,25
25587,99039,1,22
25588,45690,1,27
25589,64096,1,25
25590,68462,1,42
25591,26184,2,32
25592,23890,1,30
25593,42726,2,25
25594,75168,3,59
25595,28173,2,64
25596,31503,4,53
25597,49348,2,46
25598,01778,2,27
25599,14572,1,55
25600,52654,1,25
25601,76424,1,28
25602,63472,1,19
25603,18472,1,32
25604,63944,1,18
25605,31546,6,75
25606,39367,13,160
25607,48184,1,16
25608,07470,5,150
25609,73095,1,20
25610,04284,2,15
25611,14840,1,35
25612,62895,2,25
25613,43734,1,31
25614,45122,2,51
25615,57107,1,25
25616,45896,1,25
25617,46214,5,145
25618,45067,1,20
25619,44093,1,18
25620,45068,1,49
25621,17748,1,15
25622,46939,1,15
25623,45618,1,12
25624,46060,1,25
25625,44624,1,20
25626,49047,1,18
25627,45123,1,14
25628,68787,1,36
25629,43466,1,30
25630,25570,1,22
25631,47433,1,24
25632,39367,1,11
25633,22980,1,43
25634,38485,1,17
25635,30830,1,18
25636,17268,2,55
25637,40489,1,23
25638,15370,2,45
25639,61778,1,10
25640,28786,2,34
25641,65583,3,39
25642,31566,2,20
25643,73860,1,15
